artist_id,has_discography,first_release,latest_release,career_time,time_since_latest_release,studio_albums,non_remix_singles,total_artists,artists_ids
Velhas Virgens_2012-04-08,True,1994.0,2011-01-10,18.0,1.0,9.0,0.0,1.0,"spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK,spotify:artist:1NG0y4OWAFilBtNB2Ey9jK"
Daniel Brandão_2012-04-08,False,,,,,0.0,0.0,,
King of Swingers_2012-04-08,False,,,,,0.0,0.0,,
Killer on the Dancefloor_2012-04-08,True,2012.0,2012-03-05,0.0,0.0,1.0,0.0,1.0,"spotify:artist:04hCou8CMjUGzkyVnIKgyi,spotify:artist:04hCou8CMjUGzkyVnIKgyi,spotify:artist:04hCou8CMjUGzkyVnIKgyi"
Pretty Lights_2012-04-08,True,2006.0,2010-10-22,6.0,1.0,7.0,1.0,1.0,"spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,spotify:artist:4iVhFmG8YCCEHANGeUUS9q"
Tinie Tempah_2012-04-08,True,2010.0,2010-05-31,2.0,1.0,1.0,10.0,1.0,"spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,spotify:artist:0Tob4H0FLtEONHU1MjpUEp"
Skrillex_2012-04-08,True,2010.0,2012-02-07,2.0,0.0,0.0,7.0,1.0,"spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX,spotify:artist:5he5w2lnU9x7JFhnwcekXX"
Racionais_2012-04-08,True,1993.0,2002-01-01,19.0,10.0,3.0,2.0,1.0,"spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr,spotify:artist:29CQLw9uLWsl8Qkz9holfr"
The Hu_2020-04-03,True,2018.0,2019-09-13,2.0,0.0,1.0,6.0,1.0,"spotify:artist:0b2B3PwcYzQAhuJacmcYgc,spotify:artist:0b2B3PwcYzQAhuJacmcYgc,spotify:artist:0b2B3PwcYzQAhuJacmcYgc,spotify:artist:0b2B3PwcYzQAhuJacmcYgc,spotify:artist:0b2B3PwcYzQAhuJacmcYgc,spotify:artist:0b2B3PwcYzQAhuJacmcYgc,spotify:artist:0b2B3PwcYzQAhuJacmcYgc"
Idles_2020-04-03,True,2018.0,2018-08-31,2.0,1.0,2.0,8.0,1.0,"spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C,spotify:artist:75mafsNqNE1WSEVxIKuY5C"
Perry Farrell’s Kind Heaven Orchestra_2020-04-03,False,,,,,0.0,0.0,,
Cage The Elephant_2020-04-03,True,2008.0,2019-04-19,12.0,0.0,7.0,11.0,1.0,"spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3"
Guns N’ Roses_2020-04-03,True,1987.0,2008-01-01,33.0,12.0,6.0,2.0,1.0,"spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC"
89FM_2020-04-03,False,,,,,0.0,0.0,,
Jão_2020-04-03,True,2018.0,2019-10-10,2.0,0.0,2.0,9.0,1.0,"spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2,spotify:artist:59FrDXDVJz0EKqYg39dnT2"
Rex Orange County_2020-04-03,True,2016.0,2019-10-25,4.0,0.0,3.0,11.0,1.0,"spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL"
Rita Ora_2020-04-03,True,2012.0,2012-10-19,8.0,7.0,1.0,26.0,1.0,"spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,spotify:artist:5CCwRZC6euC8Odo6y9X8jr"
Lana Del Rey_2020-04-03,True,2011.0,2019-08-30,9.0,0.0,6.0,20.0,1.0,"spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:artist:00FQb4jTyendYWaN8pK0wa"
Edgar_2020-04-03,True,2018.0,2018-09-06,2.0,1.0,1.0,3.0,1.0,"spotify:artist:0ZeTpaHiNCZFAuQ7v1fZ7Z,spotify:artist:0ZeTpaHiNCZFAuQ7v1fZ7Z,spotify:artist:0ZeTpaHiNCZFAuQ7v1fZ7Z,spotify:artist:0ZeTpaHiNCZFAuQ7v1fZ7Z"
Masego_2020-04-03,True,2016.0,2018-09-07,4.0,1.0,2.0,10.0,1.0,"spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig"
Lauv_2020-04-03,True,2017.0,2020-03-06,3.0,0.0,3.0,7.0,1.0,"spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv"
King Princess_2020-04-03,True,2018.0,2019-10-25,2.0,0.0,1.0,10.0,1.0,"spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C,spotify:artist:6beUvFUlKliUYJdLOXNj9C"
James Blake_2020-04-03,True,2011.0,2019-01-18,9.0,1.0,4.0,13.0,1.0,"spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU,spotify:artist:53KwLdlmrlCelAZMaLVZqU"
Barja_2020-04-03,True,2015.0,2019-11-25,5.0,0.0,0.0,11.0,1.0,"spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK,spotify:artist:5uBR08vndaYNR50ZqRWthK"
Beowülf_2020-04-03,True,2018.0,2018-12-31,2.0,1.0,1.0,17.0,1.0,"spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg,spotify:artist:4owATw6JCMuUxeWdh3eiyg"
